person_id,name_or_handle,known_name,x_handle,source_origin,source_detail,known_affiliation,mentioned_in_podcast_synthesis,mentioned_in_twitter,twitter_mention_count,twitter_retweet_count,associated_orgs_projects,associated_topics,associated_tools_protocols,possible_role,bridge_signal,reviewer_candidate,guest_candidate,person_node_caution,public_use_status,review_status,notes
P00638,Juan Benet,Juan Benet,,adjacent_expansion,Public goods funding / decentralized storage,Protocol Labs / Filecoin,,,,,Protocol Labs / Filecoin,public goods; storage; research,,source lead,,,,TRUE,list with caveat,raw; needs verification,Public goods funding / decentralized storage
P00639,Pooja Ranjan,Pooja Ranjan,,adjacent_expansion,Ethereum governance / education,Ethereum Cat Herders / Herder-in-Chief,,,,,Ethereum Cat Herders / Herder-in-Chief,Ethereum governance; education,,source lead,,,,TRUE,list with caveat,raw; needs verification,Ethereum governance / education
P00640,Scott Moore,Scott Moore,,adjacent_expansion,Public goods funding / Gitcoin,Gitcoin / public goods,,,,,Gitcoin / public goods,public goods; QF,,source lead,,,,TRUE,list with caveat,raw; needs verification,Public goods funding / Gitcoin
P00641,Vivek Singh,Vivek Singh,,adjacent_expansion,Allo / grants infrastructure,Gitcoin / Allo,,,,,Gitcoin / Allo,Allo; grants; public goods,,builder lead,,,,TRUE,list with caveat,raw; needs verification,Allo / grants infrastructure
P00642,LauNaMu,LauNaMu,,twitter_signal,Octant ecosystem signal,Octant / public goods,,TRUE,,,Octant / public goods,public goods funding,,source lead,,,,TRUE,list with caveat,raw; needs verification,Octant ecosystem signal
P00643,Matthew Monahan,Matthew Monahan,,explicit_podcast_synthesis,Host/publisher in podcast source system,Ma Earth / The Regeneration Will Be Funded,TRUE,,,,Ma Earth / The Regeneration Will Be Funded,regenerative finance; podcast; bioregions,,source steward candidate,,,,TRUE,list with caveat,raw; needs verification,Host/publisher in podcast source system
P00644,Gregory Landua,Gregory Landua,,explicit_podcast_synthesis,Regenerative economics and bioregional finance,Regen Network / Regen Foundation / Regenesis,TRUE,,,,Regen Network / Regen Foundation / Regenesis,ReFi; bioregionalism; eight forms of capital,,source/reviewer lead,,TRUE,,TRUE,list with caveat,raw; needs verification,Regenerative economics and bioregional finance
P00645,Austin Wade Smith,Austin Wade Smith,,explicit_podcast_synthesis,Bioregional finance bridge,Ma Earth / ReFi / Bioregional finance,TRUE,,,,Ma Earth / ReFi / Bioregional finance,bioregional finance; ReFi,,source lead,TRUE,,,TRUE,list with caveat,raw; needs verification,Bioregional finance bridge
P00646,'@wor,Will Ruddick,'@wor,explicit_podcast_synthesis,Community currencies and commitment pooling,Grassroots Economics / Sarafu,TRUE,,,,Grassroots Economics / Sarafu,community currencies; mutual credit; Sarafu,,source/reviewer lead,,TRUE,,TRUE,list with caveat,raw; needs verification,Community currencies and commitment pooling
P00647,Atossa Soltani,Atossa Soltani,,explicit_podcast_synthesis,Indigenous and ecological protection context,Amazon Sacred Headwaters / rights of nature,TRUE,,,,Amazon Sacred Headwaters / rights of nature,Indigenous stewardship; rights of nature,,source lead; public-use caution,,,,TRUE,list with caveat,raw; needs verification,Indigenous and ecological protection context
P00648,Tom Crowther,Tom Crowther,,explicit_podcast_synthesis,Restoration and ecology reference,Crowther Lab / ecology,TRUE,,,,Crowther Lab / ecology,ecology; restoration science,,source lead,,,,TRUE,list with caveat,raw; needs verification,Restoration and ecology reference
P00649,Erin Matariki Carr,Erin Matariki Carr,,explicit_podcast_synthesis,Indigenous knowledge and land governance signal,Indigenous rights / Aotearoa,TRUE,,,,Indigenous rights / Aotearoa,Indigenous knowledge; rights of nature,,public-use caution,,,,TRUE,list with caveat,raw; needs verification,Indigenous knowledge and land governance signal
P00650,Samantha Power,Samantha Power,,explicit_podcast_synthesis,Philanthropy / aid context reference,USAID / humanitarian policy,TRUE,,,,USAID / humanitarian policy,aid; philanthropy,,source lead,,,,TRUE,list with caveat,raw; needs verification,Philanthropy / aid context reference
P00651,Erin Healy,Erin Healy,,explicit_podcast_synthesis,Regenerative finance / land stewardship signal,Ma Earth context,TRUE,,,,Ma Earth context,ReFi; ecology,,source lead,,,,TRUE,list with caveat,raw; needs verification,Regenerative finance / land stewardship signal
P00652,Tiffany Pyette,Tiffany Pyette,,explicit_podcast_synthesis,Regenerative finance / ecological stewardship signal,Ma Earth context,TRUE,,,,Ma Earth context,ReFi; ecology,,source lead,,,,TRUE,list with caveat,raw; needs verification,Regenerative finance / ecological stewardship signal
P00653,Uyunkar Domingo Peas,Uyunkar Domingo Peas,,explicit_podcast_synthesis,Indigenous stewardship primary voice signal,Amazon Sacred Headwaters,TRUE,,,,Amazon Sacred Headwaters,Indigenous stewardship; Amazon,,public-use caution,,,,TRUE,list with caveat,raw; needs verification,Indigenous stewardship primary voice signal
P00654,Cassandra Lynn Ferrera,Cassandra Lynn Ferrera,,explicit_podcast_synthesis,Commons and land-based practice,Commons / land / regenerative culture,TRUE,,,,Commons / land / regenerative culture,commons; land; regeneration,,source lead,,,,TRUE,list with caveat,raw; needs verification,Commons and land-based practice
P00655,Brandon Welch,Brandon Welch,,explicit_podcast_synthesis,Regeneration and ecosystem finance signal,Ma Earth / regeneration context,TRUE,,,,Ma Earth / regeneration context,regeneration; finance,,source lead,,,,TRUE,list with caveat,raw; needs verification,Regeneration and ecosystem finance signal
P00656,Justin Winters,Justin Winters,,explicit_podcast_synthesis,Climate philanthropy / One Earth,One Earth / philanthropic climate context,TRUE,,,,One Earth / philanthropic climate context,climate; philanthropy,,source lead,,,,TRUE,list with caveat,raw; needs verification,Climate philanthropy / One Earth
P00657,Karl Burkart,Karl Burkart,,explicit_podcast_synthesis,Climate philanthropy and mapping,One Earth / climate mapping,TRUE,,,,One Earth / climate mapping,climate; mapping; philanthropy,,source lead,,,,TRUE,list with caveat,raw; needs verification,Climate philanthropy and mapping
P00658,Tony Lai,Tony Lai,,explicit_podcast_synthesis,Rights of nature / legal commons context,Legal / commons / governance,TRUE,,,,Legal / commons / governance,law; commons; rights of nature,,source lead,,,,TRUE,list with caveat,raw; needs verification,Rights of nature / legal commons context
P00659,'@mbauwens,Michel Bauwens,'@mbauwens,explicit_podcast_synthesis,Commons and peer production,P2P Foundation,TRUE,,,,P2P Foundation,commons; P2P; cooperative economy,,source/reviewer lead,,TRUE,,TRUE,list with caveat,raw; needs verification,Commons and peer production
P00660,Nate Hagens,Nate Hagens,,explicit_podcast_synthesis,"Energy, ecology, systems thinking",The Great Simplification,TRUE,,,,The Great Simplification,energy; systems; ecology,,source lead,,,,TRUE,list with caveat,raw; needs verification,"Energy, ecology, systems thinking"
P00661,Stuart Cowan,Stuart Cowan,,explicit_podcast_synthesis,Regenerative economics and systems,Ecological economics / regenerative development,TRUE,,,,Ecological economics / regenerative development,ecological economics; systems,,source lead,,,,TRUE,list with caveat,raw; needs verification,Regenerative economics and systems
P00662,Yoseph Ayele,Yoseph Ayele,,explicit_podcast_synthesis,Commons and local economies,Edgeryders / community finance,TRUE,,,,Edgeryders / community finance,commons; finance; community,,source lead,,,,TRUE,list with caveat,raw; needs verification,Commons and local economies
P00663,Andy Tudhope,Andy Tudhope,,explicit_podcast_synthesis,Knowledge and commons source signal,Open source / commons / Ethereum adjacent,TRUE,,,,Open source / commons / Ethereum adjacent,commons; open source,,source lead,,,,TRUE,list with caveat,raw; needs verification,Knowledge and commons source signal
P00664,Paul Gambill,Paul Gambill,,adjacent_expansion,Carbon removal / net zero critique,Nori,,,,,Nori,carbon removal; climate markets,,source lead,,,,TRUE,list with caveat,raw; needs verification,Carbon removal / net zero critique
P00665,Martin Stuchtey,Martin Stuchtey,,adjacent_expansion,Nature on balance sheet / land finance,The Landbanking Group,,,,,The Landbanking Group,nature finance; land banking,,source lead,,,,TRUE,list with caveat,raw; needs verification,Nature on balance sheet / land finance
P00666,Rez,Rez,,adjacent_expansion,Forward carbon financing,Solid World,,,,,Solid World,carbon finance; ReFi,,source lead,,,,TRUE,list with caveat,raw; needs verification,Forward carbon financing
P00667,David Dao,David Dao,,explicit_podcast_synthesis,AI/conservation and impact verification,GainForest,TRUE,,,,GainForest,conservation; AI; ReFi,,source lead,,,,TRUE,list with caveat,raw; needs verification,AI/conservation and impact verification
P00668,Djimo Serodio,Djimo Serodio,,explicit_podcast_synthesis,Tree planting / MRV context,Silvi / ReFi,TRUE,,,,Silvi / ReFi,dMRV; trees; ReFi,,source lead,,,,TRUE,list with caveat,raw; needs verification,Tree planting / MRV context
P00669,Magenta Ceiba,Magenta Ceiba,,explicit_podcast_synthesis,Cultural/ecological regeneration signal,ReFi / indigenous / cultural regeneration,TRUE,,,,ReFi / indigenous / cultural regeneration,culture; ReFi; ecology,,source lead,,,,TRUE,list with caveat,raw; needs verification,Cultural/ecological regeneration signal
P00670,Drew Simon,Drew Simon,,explicit_podcast_synthesis,Podcast founder / nonprofit onboarding bridge,Crypto Altruists,TRUE,,,,Crypto Altruists,web3 impact; nonprofit onboarding,,source steward candidate,TRUE,,,TRUE,list with caveat,raw; needs verification,Podcast founder / nonprofit onboarding bridge
P00671,Ivan Kosyuk,Ivan Kosyuk,,explicit_podcast_synthesis,Humanitarian / Ukraine web3 signal,Crypto Altruists context,TRUE,,,,Crypto Altruists context,humanitarian web3,,source lead,,,,TRUE,list with caveat,raw; needs verification,Humanitarian / Ukraine web3 signal
P00672,Tetiana Deshko,Tetiana Deshko,,explicit_podcast_synthesis,Humanitarian / Ukraine web3 signal,Crypto Altruists context,TRUE,,,,Crypto Altruists context,humanitarian web3,,source lead,,,,TRUE,list with caveat,raw; needs verification,Humanitarian / Ukraine web3 signal
P00673,Nigel Pont,Nigel Pont,,explicit_podcast_synthesis,Web3 impact signal,Crypto Altruists context,TRUE,,,,Crypto Altruists context,web3 impact,,source lead,,,,TRUE,list with caveat,raw; needs verification,Web3 impact signal
P00674,Joshua Dávila,Joshua Dávila,,explicit_podcast_synthesis,Crypto left / web3 social impact,Crypto Altruists context,TRUE,,,,Crypto Altruists context,cooperative crypto; crypto left,,source lead,,,,TRUE,list with caveat,raw; needs verification,Crypto left / web3 social impact
P00675,Joe Agoada,Joe Agoada,,explicit_podcast_synthesis,Stablecoin / humanitarian rails signal,Crypto Altruists context,TRUE,,,,Crypto Altruists context,stablecoins; humanitarian,,source lead,,,,TRUE,list with caveat,raw; needs verification,Stablecoin / humanitarian rails signal
P00676,Mark Pascall,Mark Pascall,,explicit_podcast_synthesis,Web3 social impact signal,Crypto Altruists context,TRUE,,,,Crypto Altruists context,web3 impact,,source lead,,,,TRUE,list with caveat,raw; needs verification,Web3 social impact signal
P00677,Stefan Deiss,Stefan Deiss,,explicit_podcast_synthesis,Web3 impact signal,Crypto Altruists context,TRUE,,,,Crypto Altruists context,web3 impact,,source lead,,,,TRUE,list with caveat,raw; needs verification,Web3 impact signal
P00678,Yaniv Tal,Yaniv Tal,,explicit_podcast_synthesis,Decentralized indexing / public goods infra,The Graph / web3 infrastructure,TRUE,,,,The Graph / web3 infrastructure,indexing; public goods; web3,,source lead,,,,TRUE,list with caveat,raw; needs verification,Decentralized indexing / public goods infra
P00679,Heenal,Heenal,,explicit_project_context,v1 site / toolkit context,Regen Toolkit / Greenpill context,,,,,Regen Toolkit / Greenpill context,knowledge commons; tooling,,project contributor,,,,TRUE,list with caveat,raw; needs verification,v1 site / toolkit context
P00680,Marv,Marv,,explicit_project_context,Design/implementation context,Regen Toolkit / Greenpill context,,,,,Regen Toolkit / Greenpill context,knowledge commons,,project contributor,,,,TRUE,list with caveat,raw; needs verification,Design/implementation context
P00681,rathermercurial,rathermercurial,,explicit_podcast_synthesis,Swarm and knowledge commons context,OpenCivics / Swarm context,TRUE,,,,OpenCivics / Swarm context,knowledge commons; OpenCivics,,source lead,,,,TRUE,list with caveat,raw; needs verification,Swarm and knowledge commons context
P00682,'@durgadasjii,Durgadas,'@durgadasjii,twitter_and_project_context,Structural integrity / frame language,CSIS / Gravity DAO / Holonic Horizons,,TRUE,,,CSIS / Gravity DAO / Holonic Horizons,CSIS; structural integrity,,CSIS reviewer lead,,TRUE,,TRUE,list with caveat,raw; needs verification,Structural integrity / frame language
P00683,'@cognitivepolicy,Joe Brewer,'@cognitivepolicy,twitter_signal,Regenerative systems / culture design,Earth Regenerators / cognitive policy,,TRUE,,,Earth Regenerators / cognitive policy,systems; bioregionalism,,source lead,,,,TRUE,list with caveat,raw; needs verification,Regenerative systems / culture design
P00684,'@omniharmonic,Benjamin Life,'@omniharmonic,twitter_signal,AI/coordination/social signal,re/acc / coordination,,TRUE,,,re/acc / coordination,AI; coordination,,source lead,,,,TRUE,list with caveat,raw; needs verification,AI/coordination/social signal
P00685,'@LBorreani,Louise Borreani,'@LBorreani,twitter_signal,ReFi/localism social signal,ReFi / localism context,,TRUE,,,ReFi / localism context,ReFi; localism,,source lead,,,,TRUE,list with caveat,raw; needs verification,ReFi/localism social signal
