global_id,name,primary_type,tab_location,toolkit_route,source_origin,review_status,notes
IDX00001,'@Crypto_Altruism,person/account,People & Accounts,Social Signal Review,Twitter/X archive,raw social signal; not endorsement,mention_count=53; retweet_count=51
IDX02464,Gitcoin Governance Forum,governance forum,Projects Initiatives,Source System Card,resource_seed,raw; needs verification,Funding rounds / governance / retrospectives
IDX02465,Allo Capital Resources,resource hub,Projects Initiatives,Resource Registry; Source System Candidate,resource_seed,raw; needs verification,Resources for Allo and funding design
IDX02466,Giveth,platform/organization,Organizations Networks,Source System Card,resource_seed; twitter_signal,raw; needs verification,Donation platform / QF / causes
IDX02467,Octant,platform/organization,Organizations Networks,Source System Card,resource_seed; twitter_signal,raw; needs verification,Public goods funding via ETH staking/yield distribution
IDX02468,Octant v2 Docs,documentation,Projects Initiatives,Source System Card,resource_seed,raw; needs verification,Developer and funding model docs
IDX02469,Protocol Guild,funding mechanism/organization,Organizations Networks,Source System Candidate,resource_seed,raw; needs verification,Ethereum core protocol funding commons
IDX02470,Drips,funding protocol,Tools Protocols Platforms,Option Library,adjacent_expansion,raw; needs verification,Open-source funding and dependency graph funding
IDX02471,Commons Stack,organization/framework,Organizations Networks,Source System Card,resource_seed,raw; needs verification,Commons mechanism design and TEC context
IDX02472,Token Engineering Commons,community/network,Organizations Networks,Source System Candidate,resource_seed; twitter_signal,raw; needs verification,Token engineering and mechanism design community
IDX02473,Govbase,pattern library,Repositories Codebases,Option Library; Source System,resource_seed,raw; needs verification,Governance pattern library
IDX02474,Murmurations,protocol/schema,Tools Protocols Platforms,Infrastructure; Source System,resource_seed,raw; needs verification,Distributed data interoperability / profiles
IDX02475,Geo / Geobrowser,platform/protocol,Tools Protocols Platforms,Infrastructure; Source System Candidate,resource_seed,raw; needs verification,Knowledge graph / web3 knowledge organization lead
IDX02476,PageIndex,protocol/tool,Tools Protocols Platforms,Infrastructure Candidate,resource_seed,raw; needs verification,Knowledge indexing / AI page infrastructure lead
IDX02477,TrustGraph,protocol/tool,Tools Protocols Platforms,Infrastructure Candidate,resource_seed,raw; needs verification,Trust/knowledge graph lead
IDX02478,Human Passport / Gitcoin Passport,identity tool,Tools Protocols Platforms,Tooling; Option Library,resource_seed,raw; needs verification,Sybil resistance and identity
IDX02479,BrightID,identity tool,Tools Protocols Platforms,Tooling,resource_seed,raw; needs verification,Social identity / anti-Sybil reference
IDX02480,Grassroots Economics,organization/platform,Organizations Networks,Source System Card,resource_seed; podcast_synthesis,raw; needs verification,Community currencies and local exchange infrastructure
IDX02481,Sarafu Network,platform,Tools Protocols Platforms,Tooling; Option Library,resource_seed; podcast_synthesis,raw; needs verification,Community currency and local exchange platform
IDX02482,Bread Cooperative,cooperative/token community,Organizations Networks,Source System Candidate,resource_seed; twitter_signal,raw; needs verification,Solidarity crypto and distribution cycles
IDX02483,GoodDollar,project/protocol,Projects Initiatives,Entity Lead,podcast_adjacent_expansion,raw; needs verification,UBI / social impact crypto project
IDX02484,Glo Dollar,stablecoin/project,Projects Initiatives,Entity Lead; Funding Mechanisms,podcast_synthesis,raw; needs verification,Stablecoin for public goods / impact funding
IDX02485,Endaoment,platform,Tools Protocols Platforms,Source System Candidate,podcast_synthesis,raw; needs verification,Crypto philanthropy / donor-advised funds
IDX02486,Every.org,platform,Tools Protocols Platforms,Source System Candidate,adjacent_expansion,raw; needs verification,Nonprofit fundraising and crypto donation infrastructure
IDX02487,GiveDirectly Crypto,project/program,Projects Initiatives,Resource Lead,adjacent_expansion,raw; needs verification,Cash transfers / crypto philanthropy adjacent lead
IDX02488,Mercy Corps Ventures,organization/program,Organizations Networks,Source System Candidate,adjacent_expansion,raw; needs verification,Humanitarian / frontier tech funding context
IDX02489,UNICEF CryptoFund,program,Projects Initiatives,Source System Candidate,adjacent_expansion,raw; needs verification,Crypto humanitarian/public good program
IDX02490,World Food Programme Building Blocks,program,Projects Initiatives,Implementation Memory Candidate,adjacent_expansion,raw; needs verification,Blockchain humanitarian assistance program
IDX02491,Stellar Development Foundation,organization/protocol,Organizations Networks,Tooling; Source System,podcast_adjacent_expansion,raw; needs verification,Stablecoin/payment rails for social impact context
IDX02492,Celo,protocol/ecosystem,Tools Protocols Platforms,Source System Card,resource_seed,raw; needs verification,Mobile-first and ReFi-adjacent blockchain ecosystem
IDX02493,Optimism Retro Funding,funding mechanism/program,Projects Initiatives,Funding Mechanism; Implementation Memory,adjacent_expansion,raw; needs verification,Retroactive public goods funding context
IDX02494,MACI,protocol/tool,Tools Protocols Platforms,Tooling; Option Library,adjacent_expansion,raw; needs verification,Privacy-preserving voting / anti-collusion infrastructure
IDX02495,EasyRetroPGF,tool/platform,Tools Protocols Platforms,Tooling,adjacent_expansion,raw; needs verification,Retro funding tooling lead
IDX02496,Silvi Protocol,protocol/project,Projects Initiatives,Implementation Memory Candidate,resource_seed; podcast_synthesis,raw; needs verification,Tree planting and MRV lead
IDX02497,GainForest,organization/project,Organizations Networks,Source System Candidate,resource_seed; podcast_synthesis,raw; needs verification,"Conservation tech, AI, ecological funding"
IDX02498,KlimaDAO,project/DAO,Projects Initiatives,Implementation Memory Candidate,podcast_synthesis,raw; needs verification,Carbon markets / ReFi history
IDX02499,Nori,company/platform,Tools Protocols Platforms,Resource Lead,adjacent_expansion,raw; needs verification,Carbon removal marketplace / net-zero critique context
IDX02500,Solid World,company/protocol,Tools Protocols Platforms,Resource Lead,adjacent_expansion,raw; needs verification,Forward carbon financing context
IDX02501,The Landbanking Group,company/platform,Tools Protocols Platforms,Resource Lead,web_verified; adjacent_expansion,raw; needs verification,Nature equity / land banking / nature on balance sheet context
IDX02502,Global Forest Watch,dataset/map,Datasets Maps Directories,Datasets/Maps,resource_seed,raw; needs verification,Forest monitoring
IDX02503,GBIF,dataset,Datasets Maps Directories,Datasets/Maps,resource_seed,raw; needs verification,Biodiversity data
IDX02504,iNaturalist,dataset/community,Organizations Networks,Datasets/Maps,resource_seed,raw; needs verification,Biodiversity observations
IDX02505,OpenStreetMap,map/dataset,Datasets Maps Directories,Datasets/Maps,resource_seed,raw; needs verification,Open map data
IDX02506,HOT OSM,organization,Organizations Networks,Source System Candidate,resource_seed,raw; needs verification,Humanitarian OpenStreetMap Team
IDX02507,Open Earth Foundation,organization,Organizations Networks,Source System Candidate,resource_seed,raw; needs verification,Climate data infrastructure
IDX02508,Local Contexts,framework/tool,Tools Protocols Platforms,Public-use Safeguard; Source System,adjacent_expansion,raw; needs verification,Traditional Knowledge / Biocultural Labels; needed for Indigenous/local knowledge handling
IDX02509,Amazon Sacred Headwaters,initiative/region,Projects Initiatives,Source System Candidate; Public-use caution,podcast_synthesis,raw; needs verification,Indigenous-led Amazon bioregional protection context
IDX02510,Rights of Nature,framework/movement,Concepts Frameworks Methodologies,Concept Entry,podcast_synthesis,raw; needs verification,Legal/ecological framework referenced in bioregional contexts
IDX02511,Bioregional Financing Facilities,framework/model,Concepts Frameworks Methodologies,Option Library Candidate,podcast_synthesis,raw; needs verification,Bioregional finance mechanism / source lead
IDX02512,Biome Trust,organization/project,Organizations Networks,Source System Candidate,web_verified; adjacent_expansion,raw; needs verification,Regeneration Will Be Funded link / bioregional finance context
IDX02513,Bioneers,event/media/org,Podcasts Media Shows,Source System Candidate,podcast_synthesis,raw; needs verification,Regenerative ecological conference/source system
IDX02514,Edge City,event/community,Organizations Networks,Source System Candidate,resource_seed; twitter_signal,raw; needs verification,Popup city/civic experimentation source system
IDX02515,Zuzalu,event/community,Organizations Networks,Source System Candidate,resource_seed,raw; needs verification,Popup city / governance/social experimentation
IDX02516,Schelling Point,event,Events Conferences Gatherings,Events,adjacent_expansion,raw; needs verification,Gitcoin/public goods event archive
IDX02517,Devcon,event,Events Conferences Gatherings,Events; Source System,resource_seed; twitter_signal,raw; needs verification,Ethereum conference/source archive
IDX02518,ETHDenver,event,Events Conferences Gatherings,Events,adjacent_expansion,raw; needs verification,Ethereum / public goods ecosystem event
IDX02519,Regens Unite,event/community,Organizations Networks,Events; Source System,resource_seed,raw; needs verification,Regenerative web3 gatherings
IDX02520,OpenZeppelin Contracts,repository/library,Repositories Codebases,Repositories & Codebases,adjacent_expansion,raw; needs verification,Smart contract library / open-source security tooling
IDX02521,Safe,tool/protocol,Tools Protocols Platforms,Tooling; Deployment Safeguards,adjacent_expansion,raw; needs verification,Multisig / account abstraction / treasury control
IDX02522,Snapshot,tool/platform,Tools Protocols Platforms,Tooling; Option Library,adjacent_expansion,raw; needs verification,Offchain governance voting
IDX02523,Tally,tool/platform,Tools Protocols Platforms,Tooling,adjacent_expansion,raw; needs verification,Onchain governance interface
IDX02524,Charmverse,tool/platform,Tools Protocols Platforms,Tooling,project_context,raw; needs verification,Community workspace / governance / grants management
IDX02525,Gardens,platform/protocol,Tools Protocols Platforms,Source System; Option Library,resource_seed,raw; needs verification,Shared resource coordination / conviction voting / commons governance
IDX02526,Coordinape,tool/platform,Tools Protocols Platforms,Option Library,adjacent_expansion,raw; needs verification,Contribution circles / allocations
IDX02527,GreenPilled: How Crypto Can Regenerate the World,Book,Books Papers Articles Reports,Encyclopedia; Resource Graph,resource_seed; adjacent_expansion,raw; needs verification,Greenpill / regenerative crypto foundational source
IDX02528,The Economics of Ecosystems and Biodiversity (TEEB),Report series,Books Papers Articles Reports,Encyclopedia; Resource Graph,adjacent_expansion,raw; needs verification,Nature valuation / ecological economics adjacent reference
IDX02529,The Dawn of Everything,Book,Books Papers Articles Reports,Encyclopedia; Resource Graph,adjacent_expansion,raw; needs verification,Political anthropology / alternatives to state-market narratives
IDX02530,Team Topologies,Book,Books Papers Articles Reports,Encyclopedia; Resource Graph,adjacent_expansion,raw; needs verification,Operational team design / deployment layer relevance
IDX02531,Viable System Model,Framework/book family,Books Papers Articles Reports,Encyclopedia; Resource Graph,adjacent_expansion,raw; needs verification,Cybernetic organization design / recursion
IDX02532,Cradle to Cradle,Book,Books Papers Articles Reports,Encyclopedia; Resource Graph,adjacent_expansion,raw; needs verification,Regenerative design / materials systems
IDX02533,Plurality: The Future of Collaborative Technology and Democracy,Book/online project,Books Papers Articles Reports,Encyclopedia; Resource Graph,resource_seed; adjacent_expansion,raw; needs verification,Plurality / civic tech source
IDX02534,Funding the Commons Research,Talks/research archive,Books Papers Articles Reports,Encyclopedia; Resource Graph,web_verified; adjacent_expansion,raw; needs verification,Public goods funding research corpus
IDX02535,Knowledge coordination friction,concept,Concepts Frameworks Methodologies,Encyclopedia; Theory of Change,project_context,raw; needs verification,"Difficulty of finding, understanding, verifying, reusing, adapting, and connecting knowledge to action"
IDX02536,Source system,concept,Concepts Frameworks Methodologies,Ontology; Resource Graph,project_context,raw; needs verification,Living knowledge environment; not merely a link pool
IDX02537,Living artifact,concept/workflow,Concepts Frameworks Methodologies,Media Source System Track,podcast_synthesis,raw; needs verification,"A source-aware, review-aware artifact produced from evolving media/conversation/source-system material"
